"go_id"
"296"	"GO:0003151"
"297"	"GO:1903244"
"298"	"GO:0014067"
"299"	"GO:0006469"
"300"	"GO:0071901"
"301"	"GO:1905061"
"302"	"GO:0006919"
"303"	"GO:0010801"
"304"	"GO:0045736"
"305"	"GO:0050861"
"306"	"GO:0048471"
"307"	"GO:0051152"
"308"	"GO:0042953"
"309"	"GO:0001953"
"310"	"GO:1905151"
"311"	"GO:0010595"
"312"	"GO:0005739"
"313"	"GO:0032966"
"314"	"GO:0044030"
"315"	"GO:0061754"
"316"	"GO:1902110"
"317"	"GO:0045742"
"318"	"GO:0090303"
"319"	"GO:1903769"
"320"	"GO:1902807"
"321"	"GO:0110059"
"322"	"GO:0010641"
"323"	"GO:0010972"
"324"	"GO:0150079"
"325"	"GO:1904684"
"326"	"GO:0002931"
"327"	"GO:0003245"
"328"	"GO:1903202"
"329"	"GO:0008284"
"330"	"GO:0034260"
"331"	"GO:0010596"
"332"	"GO:0010614"
"333"	"GO:1904685"
"334"	"GO:1905065"
"335"	"GO:0045600"
"336"	"GO:1901299"
"337"	"GO:0010613"
"338"	"GO:0034392"
"339"	"GO:1904996"
"340"	"GO:0001568"
"341"	"GO:0032695"
"342"	"GO:1900748"
"343"	"GO:1990009"
"344"	"GO:0007566"
"345"	"GO:0008360"
"346"	"GO:0010838"
"347"	"GO:0030334"
"348"	"GO:0030509"
"349"	"GO:0031346"
"350"	"GO:0032148"
"351"	"GO:0032480"
"352"	"GO:0032963"
"353"	"GO:0036166"
"354"	"GO:0042058"
"355"	"GO:0043409"
"356"	"GO:0045824"
"357"	"GO:0051896"
"358"	"GO:0060339"
"359"	"GO:0060940"
"360"	"GO:0061037"
"361"	"GO:0061154"
"362"	"GO:0106016"
"363"	"GO:1900017"
"364"	"GO:1900039"
"365"	"GO:1900082"
"366"	"GO:1901670"
"367"	"GO:1902254"
"368"	"GO:1902504"
"369"	"GO:1902514"
"370"	"GO:1902731"
"371"	"GO:1903427"
"372"	"GO:1903766"
"373"	"GO:1904639"
"374"	"GO:1904695"
"375"	"GO:1904728"
"376"	"GO:1904762"
"377"	"GO:1904827"
"378"	"GO:1904830"
"379"	"GO:1905955"
"380"	"GO:2000318"
"381"	"GO:2000321"
"382"	"GO:2000377"
"383"	"GO:0002862"
"384"	"GO:0034122"
"385"	"GO:0042113"
"386"	"GO:0061051"
"387"	"GO:0071221"
"388"	"GO:1903779"
"389"	"GO:0043569"
"390"	"GO:0070317"
"391"	"GO:0106128"
"392"	"GO:1904831"
"393"	"GO:0061044"
"394"	"GO:0071158"
"395"	"GO:0110114"
"396"	"GO:1900222"
"397"	"GO:0010942"
"398"	"GO:0033209"
"399"	"GO:0035359"
"400"	"GO:0048678"
"401"	"GO:0050859"
"402"	"GO:0071672"
"403"	"GO:0090281"
"404"	"GO:0110058"
"405"	"GO:1901985"
"406"	"GO:1905206"
"407"	"GO:0032689"
"408"	"GO:1903428"
"409"	"GO:1905522"
"410"	"GO:2000270"
"411"	"GO:0032701"
"412"	"GO:1900015"
"413"	"GO:0043154"
"414"	"GO:0010507"
"415"	"GO:0034614"
"416"	"GO:2000773"
"417"	"GO:0003085"
"418"	"GO:0045777"
"419"	"GO:1901300"
"420"	"GO:1902109"
"421"	"GO:1904598"
"422"	"GO:1905101"
"423"	"GO:1905149"
"424"	"GO:2001243"
"425"	"GO:0048146"
"426"	"GO:1903206"
"427"	"GO:0005615"
"428"	"GO:0043433"
"429"	"GO:1904893"
"430"	"GO:0042532"
"431"	"GO:0070104"
"432"	"GO:1904995"
"433"	"GO:1903231"
"434"	"GO:0032715"
"435"	"GO:0035195"
"436"	"GO:0035278"
"437"	"GO:2000272"
"438"	"GO:1905563"
"439"	"GO:1903671"
"440"	"GO:2000352"
"441"	"GO:1903561"
"442"	"GO:0010667"
"443"	"GO:0055118"
"444"	"GO:0140193"
"445"	"GO:1904046"
"446"	"GO:0003730"
"447"	"GO:0090051"
"448"	"GO:1903588"
"449"	"GO:1900016"
"450"	"GO:0050728"
"451"	"GO:0070062"
"452"	"GO:0000993"
"453"	"GO:0008285"
"454"	"GO:0043065"
"455"	"GO:0001937"
"456"	"GO:0016525"
"457"	"GO:0040037"
"458"	"GO:1900747"
"459"	"GO:1904858"
"460"	"GO:2000545"
"461"	"GO:2000134"
"462"	"GO:0043124"
"463"	"GO:0010666"
"464"	"GO:1902461"
"465"	"GO:0032088"
"466"	"GO:0045930"
"467"	"GO:1905205"
"468"	"GO:0071333"
"469"	"GO:1904848"
"470"	"GO:2001244"
"471"	"GO:0001569"
"472"	"GO:0045727"
"473"	"GO:1901164"
"474"	"GO:0110081"
"475"	"GO:0045599"
"476"	"GO:1902992"
"477"	"GO:0060545"
"478"	"GO:0032869"
"479"	"GO:0045722"
"480"	"GO:0046325"
"481"	"GO:0046627"
"482"	"GO:0070301"
"483"	"GO:0043025"
"484"	"GO:1902430"
"485"	"GO:0010951"
"486"	"GO:0044344"
"487"	"GO:1904706"
"488"	"GO:0045944"
"489"	"GO:0005737"
"490"	"GO:0005634"
"491"	"GO:0032693"
"492"	"GO:0032717"
"493"	"GO:0043536"
"494"	"GO:0045766"
"495"	"GO:0030335"
"496"	"GO:0045669"
"497"	"GO:2001235"
"498"	"GO:1905460"
"499"	"GO:0010977"
"500"	"GO:0035148"
"501"	"GO:0097411"
"502"	"GO:1900037"
"503"	"GO:1902957"
"504"	"GO:1904025"
"505"	"GO:1904233"
"506"	"GO:1904440"
"507"	"GO:2001234"
"508"	"GO:0150128"
"509"	"GO:0032769"
"510"	"GO:0043066"
"511"	"GO:0032651"
"512"	"GO:0032675"
